game_id,play_id,desc,penalty_accepted,decision_team,down,ydstogo,yardline_100,decline_down,decline_ydstogo,decline_yardline_100,decline_pred,accept_down,accept_ydstogo,accept_yardline_100,accept_pred,correct_call,diff
2022_09_LV_JAX,2186,"(11:12) (No Huddle, Shotgun) 1-T.Etienne up the middle to LV 1 for no gain (30-D.Harmon). PENALTY on JAX-68-B.Scherff, Offensive Holding, 10 yards, enforced at LV 1 - No Play.",TRUE,Defense,1,1,1,2,1,1,0.8101204892748416,1,11,11,0.6845873142238739,TRUE,0.12553317505096773
2022_10_ATL_CAR,2187,"(10:46) 33-D.Foreman up the middle to CAR 2 for 1 yard (51-D.Malone). Penalty on CAR-79-I.Ekwonu, Offensive Holding, declined.",FALSE,Defense,1,11,99,2,10,98,0.5140665985275475,1,11,99,0.7014542082414968,TRUE,0.1873876097139493
2022_04_NE_GB,685,"(2:25) 37-D.Harris right end to NE 6 for 2 yards (21-E.Stokes, 20-R.Ford). Penalty on NE-76-I.Wynn, Offensive Holding, declined.",FALSE,Defense,1,14,96,2,12,94,0.4312780175163902,1,12,94,0.6648690923706415,TRUE,0.2335910748542513
2022_01_BAL_NYJ,3669,"(4:17) 17-K.Drake right end to BAL 19 for 12 yards (3-J.Whitehead; 57-C.Mosley). PENALTY on BAL-3-J.Proche, Offensive Holding, 4 yards, enforced at BAL 7 - No Play.",TRUE,Defense,1,10,93,2,10,93,0.5129410286704322,1,14,97,0.5886667980368236,FALSE,0.07572576936639142
2022_04_TEN_IND,1692,"(3:19) (Shotgun) Direct snap to 28-J.Taylor.  28-J.Taylor right tackle to TEN 4 for 1 yard (52-J.Schobert). PENALTY on IND-69-M.Pryor, Offensive Holding, 10 yards, enforced at TEN 5 - No Play.",TRUE,Defense,1,5,5,2,5,5,0.6890681876390115,1,15,15,0.5299410410956281,TRUE,0.15912714654338334
2022_17_CAR_TB,2776,"(1:01) (Shotgun) 14-S.Darnold pass incomplete short middle to 2-D.Moore. PENALTY on TB-31-A.Winfield, Defensive Holding, 5 yards, enforced at TB 41 - No Play.",TRUE,Offense,1,20,41,2,20,41,0.1622393059114668,1,15,36,0.5346521132550407,TRUE,0.3724128073435739
2022_01_NO_ATL,2841,"(1:21) (Shotgun) 1-M.Mariota scrambles left end pushed ob at NO 44 for 16 yards (23-M.Lattimore). PENALTY on NO-30-J.Evans, Defensive Holding, 5 yards, enforced at NO 44.",TRUE,Offense,1,20,60,2,4,44,0.7301862648240508,1,15,55,0.5389092144022528,FALSE,0.191277050421798
2022_04_ARI_CAR,2143,"(12:50) (Shotgun) 6-J.Conner left end to ARI 24 for 13 yards (38-M.Hartsfield). PENALTY on ARI-61-R.Hudson, Offensive Holding, 5 yards, enforced at ARI 11 - No Play.",TRUE,Defense,1,10,89,2,10,89,0.5120404777273576,1,15,94,0.5476290459667813,FALSE,0.03558856823942369
2022_13_WAS_NYG,3077,"(7:48) 8-B.Robinson left tackle to WAS 10 for 1 yard (27-J.Pinnock). PENALTY on WAS-72-C.Leno, Offensive Holding, 5 yards, enforced at WAS 9 - No Play.",TRUE,Defense,1,10,91,2,10,91,0.5124907633351299,1,15,96,0.5480754759012219,FALSE,0.03558471256609197
2022_16_SEA_KC,156,"(14:15) 9-K.Walker left end to SEA 25 for 18 yards (50-W.Gay; 20-J.Reid). PENALTY on SEA-14-D.Metcalf, Offensive Holding, 5 yards, enforced at SEA 10.",TRUE,Defense,1,10,93,2,7,90,0.6325206366213988,1,15,98,0.5485218284823943,TRUE,0.08399880813900451
2022_19_DAL_TB,1229,"(8:38) (Shotgun) 20-T.Pollard right tackle to TB 1 for 5 yards (23-S.Murphy-Bunting; 45-D.White). PENALTY on DAL-86-D.Schultz, Offensive Holding, 10 yards, enforced at TB 4.",TRUE,Defense,1,6,6,2,4,4,0.72302634481597,1,16,16,0.4890394953989232,TRUE,0.23398684941704673
2022_02_LAC_KC,1660,"(:53) (Shotgun) 15-P.Mahomes pass incomplete short right to 25-C.Edwards-Helaire [97-J.Bosa]. PENALTY on KC-77-A.Wylie, Offensive Holding, 6 yards, enforced at KC 13 - No Play.",TRUE,Defense,1,10,87,2,10,87,0.5115901725770637,1,16,93,0.5063838282003623,TRUE,0.005206344376701422
2022_04_MIA_CIN,732,"(3:36) (Shotgun) 31-R.Mostert right end to MIA 25 for 12 yards (95-Z.Carter). PENALTY on MIA-10-T.Hill, Offensive Holding, 6 yards, enforced at MIA 13 - No Play.",TRUE,Defense,1,10,87,2,10,87,0.5115901725770637,1,16,93,0.5063838282003623,TRUE,0.005206344376701422
2022_16_LAC_IND,1241,"(8:38) (Shotgun) 21-Z.Moss up the middle to IND 16 for 3 yards (3-D.James, 96-B.Fehoko). PENALTY on IND-81-M.Alie-Cox, Offensive Holding, 6 yards, enforced at IND 13 - No Play.",TRUE,Defense,1,10,87,2,10,87,0.5115901725770637,1,16,93,0.5063838282003623,TRUE,0.005206344376701422
2022_18_LAC_DEN,3126,"(:21) (Shotgun) 19-C.Edmonds left guard to DEN 17 for 6 yards (49-D.Tranquill; 91-C.Hinton). PENALTY on DEN-61-G.Glasgow, Offensive Holding, 6 yards, enforced at DEN 12.",TRUE,Defense,1,10,89,2,9,88,0.5527845595346292,1,16,95,0.506834306224158,TRUE,0.0459502533104712
2022_06_TB_PIT,2907,"(4:14) 29-R.White left tackle to TB 18 for 3 yards (16-J.Jackson; 35-A.Maulet). PENALTY on TB-41-K.Kieft, Offensive Holding, 7 yards, enforced at TB 15 - No Play.",TRUE,Defense,1,10,85,2,10,85,0.5111398486143232,1,17,92,0.4650515331044209,TRUE,0.04608831550990228
2022_06_JAX_IND,1691,"(3:46) (Shotgun) 2-M.Ryan pass incomplete short middle to 35-D.Jackson (96-A.Gotsis) [95-R.Robertson-Harris]. PENALTY on IND-73-D.Kelly, Offensive Holding, 10 yards, enforced at JAX 8 - No Play.",TRUE,Defense,1,8,8,2,8,8,0.5755413761070246,1,18,18,0.40821186350114336,TRUE,0.16732951260588125
2022_08_NE_NYJ,2701,"(5:19) 23-J.Robinson right guard to NYJ 21 for 4 yards (92-D.Godchaux). PENALTY on NYJ-65-N.Herbig, Offensive Holding, 8 yards, enforced at NYJ 17 - No Play.",TRUE,Defense,1,10,83,2,10,83,0.5106895065693329,1,18,91,0.42419370920249033,TRUE,0.08649579736684254
2022_18_TB_ATL,2670,"(14:11) (Shotgun) 4-D.Ridder pass short right to 25-T.Allgeier to ATL 24 for 7 yards (51-J.Russell). PENALTY on ATL-76-K.McGary, Offensive Holding, 8 yards, enforced at ATL 17 - No Play.",TRUE,Defense,1,10,83,2,10,83,0.5106895065693329,1,18,91,0.42419370920249033,TRUE,0.08649579736684254
2022_19_BAL_CIN,731,"(:47) (Shotgun) 9-J.Burrow pass short right to 34-S.Perine pushed ob at BAL 1 for 8 yards (6-P.Queen). PENALTY on CIN-73-J.Williams, Offensive Holding, 10 yards, enforced at BAL 9 - No Play.",TRUE,Defense,1,9,9,2,9,9,0.5351270174354972,1,19,19,0.36932374455524425,TRUE,0.16580327288025293
2022_13_GB_CHI,2395,"(4:32) (Shotgun) 79-M.Schofield reported in as eligible. Direct snap to 21-D.Evans.  32-D.Montgomery left guard to GB 9 for no gain (91-P.Smith). PENALTY on CHI-76-T.Jenkins, Offensive Holding, 10 yards, enforced at GB 9 - No Play.",TRUE,Defense,1,9,9,2,9,9,0.5351270174354972,1,19,19,0.36932374455524425,TRUE,0.16580327288025293
2022_06_DEN_LAC,4147,"(8:22) (Shotgun) 30-A.Ekeler left guard to LAC 22 for 3 yards (49-A.Singleton). PENALTY on LAC-77-Z.Johnson, Offensive Holding, 9 yards, enforced at LAC 19 - No Play.",TRUE,Defense,1,10,81,2,10,81,0.5102391471724075,1,19,90,0.38434645947999646,TRUE,0.12589268769241102
2022_05_TEN_WAS,449,"(8:29) 8-B.Robinson left end ran ob at WAS 27 for 8 yards (28-J.Kalu). PENALTY on WAS-88-A.Rogers, Offensive Holding, 9 yards, enforced at WAS 19 - No Play.",TRUE,Defense,1,10,81,2,10,81,0.5102391471724075,1,19,90,0.38434645947999646,TRUE,0.12589268769241102
2022_19_BAL_CIN,3340,"(4:34) (Shotgun) 28-J.Mixon left tackle to CIN 26 for 7 yards (99-O.Oweh; 36-C.Clark). PENALTY on CIN-79-J.Carman, Offensive Holding, 9 yards, enforced at CIN 19 - No Play.",TRUE,Defense,1,10,81,2,10,81,0.5102391471724075,1,19,90,0.38434645947999646,TRUE,0.12589268769241102
2022_21_CIN_KC,3527,"(9:18) (Shotgun) 9-J.Burrow pass incomplete short right to 84-M.Wilcox. PENALTY on CIN-64-T.Karras, Offensive Holding, 9 yards, enforced at CIN 18 - No Play.",TRUE,Defense,1,10,82,2,10,82,0.510464328994213,1,19,91,0.384559707015306,TRUE,0.125904621978907
2022_16_TB_ARI,2485,"(11:36) 6-J.Conner left end pushed ob at ARI 24 for 6 yards (23-S.Murphy-Bunting). PENALTY on ARI-87-M.Williams, Offensive Holding, 9 yards, enforced at ARI 18 - No Play.",TRUE,Defense,1,10,82,2,10,82,0.510464328994213,1,19,91,0.384559707015306,TRUE,0.125904621978907
2022_12_LAC_ARI,407,"(9:05) 6-J.Conner up the middle to ARI 25 for 7 yards (32-A.Gilman, 3-D.James). PENALTY on ARI-53-B.Price, Offensive Holding, 9 yards, enforced at ARI 18 - No Play.",TRUE,Defense,1,10,82,2,10,82,0.510464328994213,1,19,91,0.384559707015306,TRUE,0.125904621978907
2022_19_NYG_MIN,3229,"(7:57) 8-D.Jones pass incomplete short right. PENALTY on MIN-7-P.Peterson, Defensive Holding, 3 yards, enforced at MIN 5 - No Play.",TRUE,Offense,1,5,5,2,5,5,0.6890681876390115,1,2,2,0.9045421676244693,TRUE,0.2154739799854578
2022_06_ARI_SEA,3458,"(8:24) (Shotgun) 1-K.Murray sacked at ARI 8 for -9 yards (97-P.Ford). Penalty on ARI-64-S.Harlow, Offensive Holding, declined.",FALSE,Defense,1,10,83,2,19,92,0.1929358391972131,1,2,75,0.9100729200081943,TRUE,0.7171370808109812
2022_04_LAC_HOU,3306,"(8:26) (Shotgun) 30-A.Ekeler left end to LAC 14 for -2 yards (5-J.Pitre, 51-K.Grugier-Hill). Penalty on LAC-82-R.Rodgers, Offensive Holding, declined.",FALSE,Defense,1,10,84,2,12,86,0.4295107191976057,1,2,76,0.910146640075429,TRUE,0.4806359208778233
2022_05_PHI_ARI,1076,"(12:27) (No Huddle, Shotgun) 1-J.Hurts left end pushed ob at ARI 1 for 10 yards (9-I.Simmons). PENALTY on PHI-11-A.Brown, Offensive Holding, 10 yards, enforced at ARI 1.",TRUE,Defense,1,10,11,1,10,1,0.7171931322922905,1,20,21,0.3322614369999678,TRUE,0.38493169529232274
2022_13_BUF_NE,3683,"(3:34) (No Huddle, Shotgun) 10-M.Jones pass incomplete short left to 38-R.Stevenson. PENALTY on NE-75-C.McDermott, Offensive Holding, 10 yards, enforced at BUF 11 - No Play.",TRUE,Defense,1,10,11,2,10,11,0.49447131703883174,1,20,21,0.3322614369999678,TRUE,0.16220988003886394
2022_08_NE_NYJ,1921,"(:23) (Shotgun) 38-R.Stevenson right guard to NYJ 2 for 10 yards (57-C.Mosley). PENALTY on NE-69-C.Strange, Offensive Holding, 10 yards, enforced at NYJ 12 - No Play.",TRUE,Defense,1,10,12,2,10,12,0.4946965689896286,1,20,22,0.332461391663394,TRUE,0.1622351773262346
2022_05_ATL_TB,1097,"(11:02) 7-L.Fournette left end to ATL 14 for -2 yards (54-R.Evans). PENALTY on TB-41-K.Kieft, Offensive Holding, 10 yards, enforced at ATL 12 - No Play.",TRUE,Defense,1,10,12,2,10,12,0.4946965689896286,1,20,22,0.332461391663394,TRUE,0.1622351773262346
2022_01_NYG_TEN,2527,"(3:22) 22-D.Henry up the middle to NYG 4 for 9 yards (20-J.Love; 59-A.Calitro). PENALTY on TEN-55-A.Brewer, Offensive Holding, 10 yards, enforced at NYG 13 - No Play.",TRUE,Defense,1,10,13,2,10,13,0.4949218230933909,1,20,23,0.3326614067107674,TRUE,0.1622604163826235
2022_12_TB_CLE,1329,"(6:21) (No Huddle) 27-K.Hunt right end to TB 11 for 3 yards (92-W.Gholston). PENALTY on CLE-11-D.Peoples-Jones, Offensive Holding, 10 yards, enforced at TB 14 - No Play.",TRUE,Defense,1,10,14,2,10,14,0.4951470792586944,1,20,24,0.3328614820882015,TRUE,0.1622855971704929
2022_11_CLE_BUF,1338,"(6:05) 26-D.Singletary up the middle to CLE 1 for 13 yards (43-J.Johnson). PENALTY on BUF-41-R.Gilliam, Offensive Holding, 10 yards, enforced at CLE 13.",TRUE,Defense,1,10,14,2,9,13,0.5360235689368698,1,20,24,0.3328614820882015,TRUE,0.20316208684866827
2022_05_PHI_ARI,2421,"(11:59) (No Huddle, Shotgun) 26-M.Sanders left tackle to ARI 4 for 11 yards (3-B.Baker, 9-I.Simmons). PENALTY on PHI-78-I.Opeta, Offensive Holding, 10 yards, enforced at ARI 15 - No Play.",TRUE,Defense,1,10,15,2,10,15,0.49537233739411146,1,20,25,0.33306161774172843,TRUE,0.16231071965238303
2022_15_NE_LV,1309,"(5:51) 77-T.Munford reported in as eligible.  35-Z.White left tackle to NE 11 for 4 yards (48-J.Tavai; 8-J.Bentley). LV-66-D.Parham was injured during the play. His return is Questionable.  PENALTY on LV-65-H.Grasu, Offensive Holding, 10 yards, enforced at NE 15 - No Play.",TRUE,Defense,1,10,15,2,10,15,0.49537233739411146,1,20,25,0.33306161774172843,TRUE,0.16231071965238303
2022_14_KC_DEN,3314,"(14:10) (Shotgun) 3-R.Wilson pass short middle to 28-L.Murray to KC 6 for 9 yards (50-W.Gay). PENALTY on DEN-52-N.Muti, Offensive Holding, 10 yards, enforced at KC 15 - No Play.",TRUE,Defense,1,10,15,2,10,15,0.49537233739411146,1,20,25,0.33306161774172843,TRUE,0.16231071965238303
2022_06_DEN_LAC,3539,"(4:59) 30-A.Ekeler up the middle to DEN 12 for 3 yards (99-D.Williams, 56-B.Browning). PENALTY on LAC-64-B.Jaimes, Offensive Holding, 10 yards, enforced at DEN 15 - No Play.",TRUE,Defense,1,10,15,2,10,15,0.49537233739411146,1,20,25,0.33306161774172843,TRUE,0.16231071965238303
2022_04_ARI_CAR,3713,"(5:38) (No Huddle, Shotgun) 6-B.Mayfield sacked at ARI 24 for -8 yards (45-D.Gardeck). Penalty on CAR-72-T.Moton, Offensive Holding, declined.",FALSE,Defense,1,10,16,2,18,24,0.20954612637028688,1,20,26,0.3332618136172985,TRUE,0.12371568724701162
2022_12_HOU_MIA,264,"(11:02) 23-J.Wilson right end pushed ob at HOU 9 for 8 yards (21-S.Nelson). PENALTY on MIA-68-R.Hunt, Offensive Holding, 10 yards, enforced at HOU 17 - No Play.",TRUE,Defense,1,10,17,2,10,17,0.4958228592095604,1,20,27,0.3334620696607812,TRUE,0.1623607895487792
2022_11_CHI_ATL,3055,"(12:29) 32-D.Montgomery left tackle to ATL 14 for 4 yards (34-D.Hall, 32-J.Hawkins). PENALTY on CHI-13-B.Pringle, Offensive Holding, 10 yards, enforced at ATL 18 - No Play.",TRUE,Defense,1,10,18,2,10,18,0.49604812270672166,1,20,28,0.3336623858179639,TRUE,0.16238573688875774
2022_16_BUF_CHI,858,"(14:25) (Shotgun) 17-J.Allen scrambles left end ran ob at CHI 17 for 2 yards (45-J.Thomas). PENALTY on BUF-76-R.Saffold, Offensive Holding, 10 yards, enforced at CHI 19 - No Play.",TRUE,Defense,1,10,19,2,10,19,0.49627338780825575,1,20,29,0.3338627620345531,TRUE,0.16241062577370263
2022_02_ARI_LV,883,"(13:33) (Shotgun) 35-Z.White left tackle to ARI 15 for 4 yards (3-B.Baker; 59-N.Vigil). PENALTY on LV-66-D.Parham, Offensive Holding, 10 yards, enforced at ARI 19 - No Play.",TRUE,Defense,1,10,19,2,10,19,0.49627338780825575,1,20,29,0.3338627620345531,TRUE,0.16241062577370263
2022_13_KC_CIN,3013,"(10:52) (Shotgun) 34-S.Perine left guard to KC 11 for 8 yards (21-T.McDuffie; 38-L.Sneed). PENALTY on CIN-64-T.Karras, Offensive Holding, 10 yards, enforced at KC 17.",TRUE,Defense,1,10,19,2,8,17,0.5775213778738572,1,20,29,0.3338627620345531,TRUE,0.24365861583930404
2022_16_GB_MIA,1339,"(9:17) (Shotgun) 31-R.Mostert left end to GB 17 for 3 yards (7-Q.Walker, 47-J.Hollins). PENALTY on MIA-68-R.Hunt, Offensive Holding, 10 yards, enforced at GB 20 - No Play.",TRUE,Defense,1,10,20,2,10,20,0.49649865442272073,1,20,30,0.33406319825617364,TRUE,0.1624354561665471
2022_17_MIN_GB,1610,"(3:52) 28-A.Dillon right end to MIN 18 for 2 yards (99-D.Hunter). PENALTY on GB-76-J.Runyan, Offensive Holding, 10 yards, enforced at MIN 20 - No Play.",TRUE,Defense,1,10,20,2,10,20,0.49649865442272073,1,20,30,0.33406319825617364,TRUE,0.1624354561665471
2022_20_CIN_BUF,1145,"(10:32) (Shotgun) 17-J.Allen scrambles right tackle to CIN 16 for 5 yards (21-M.Hilton). PENALTY on BUF-71-R.Bates, Offensive Holding, 10 yards, enforced at CIN 21 - No Play.",TRUE,Defense,1,10,21,2,10,21,0.496723922458672,1,20,31,0.3342636944283693,TRUE,0.1624602280303027
2022_01_BAL_NYJ,3443,"(7:08) (No Huddle, Shotgun) 32-Mi.Carter left end to BAL 21 for no gain (60-S.Means; 40-M.Harrison). PENALTY on NYJ-76-G.Fant, Offensive Holding, 10 yards, enforced at BAL 21 - No Play.",TRUE,Defense,1,10,21,2,10,21,0.496723922458672,1,20,31,0.3342636944283693,TRUE,0.1624602280303027
2022_06_BUF_KC,871,"(15:00) 26-D.Singletary left end to KC 10 for 12 yards (55-F.Clark; 32-N.Bolton). PENALTY on BUF-13-G.Davis, Offensive Holding, 10 yards, enforced at KC 15.",TRUE,Defense,1,10,22,2,3,15,0.7565935112554727,1,20,32,0.33446425049660233,TRUE,0.42212926075887036
2022_07_NYJ_DEN,2053,"(:38) (Shotgun) 25-T.Johnson left end to DEN 19 for 4 yards (49-A.Singleton). PENALTY on NYJ-71-D.Brown, Offensive Holding, 10 yards, enforced at DEN 23 - No Play.",TRUE,Defense,1,10,23,2,10,23,0.49717446242924357,1,20,33,0.334664866406254,TRUE,0.1625095960229896
2022_02_CHI_GB,1302,"(7:39) 28-A.Dillon left guard to CHI 15 for 9 yards (22-K.Vildor). PENALTY on GB-70-R.Newman, Offensive Holding, 10 yards, enforced at CHI 24 - No Play.",TRUE,Defense,1,10,24,2,10,24,0.49739973418096406,1,20,34,0.3348655421026241,TRUE,0.16253419207833997
2022_08_BAL_TB,3259,"(8:48) (Shotgun) 8-L.Jackson right end ran ob at TB 10 for 14 yards (27-Z.McCollum). PENALTY on BAL-42-P.Ricard, Offensive Holding, 10 yards, enforced at TB 14.",TRUE,Defense,1,10,24,1,10,14,0.7195630890336812,1,20,34,0.3348655421026241,TRUE,0.38469754693105707
2022_05_DET_NE,1647,"(:36) (Shotgun) 4-B.Zappe pass short right to 38-R.Stevenson to DET 28 for -4 yards (23-M.Hughes; 41-A.Parker). PENALTY on NE-76-I.Wynn, Offensive Holding, 10 yards, enforced at DET 24 - No Play.",TRUE,Defense,1,10,24,2,10,24,0.49739973418096406,1,20,34,0.3348655421026241,TRUE,0.16253419207833997
2022_02_HOU_DEN,1599,"(9:05) (Shotgun) 10-D.Mills scrambles left end to DEN 9 for 16 yards (56-B.Browning). PENALTY on HOU-78-L.Tunsil, Offensive Holding, 10 yards, enforced at DEN 25 - No Play.",TRUE,Defense,1,10,25,2,10,25,0.49762500698837103,1,20,35,0.3350662775309315,TRUE,0.16255872945743954
2022_13_WAS_NYG,2784,"(12:02) 8-B.Robinson left tackle pushed ob at NYG 15 for 10 yards (37-F.Moreau). PENALTY on WAS-85-C.Turner, Offensive Holding, 10 yards, enforced at NYG 25 - No Play.",TRUE,Defense,1,10,25,2,10,25,0.49762500698837103,1,20,35,0.3350662775309315,TRUE,0.16255872945743954
2022_10_CLE_MIA,3696,"(4:34) (Shotgun) 7-J.Brissett scrambles left end pushed ob at MIA 13 for 13 yards (28-K.Kohou). PENALTY on CLE-75-J.Bitonio, Offensive Holding, 10 yards, enforced at MIA 26 - No Play.",TRUE,Defense,1,10,26,2,10,26,0.49785028076001003,1,20,36,0.33526707263631383,TRUE,0.1625832081236962
2022_07_DET_DAL,3079,"(6:04) (Shotgun) 20-T.Pollard left end to DET 26 for no gain (34-A.Anzalone; 55-D.Barnes). PENALTY on DAL-73-Ty.Smith, Offensive Holding, 10 yards, enforced at DET 26 - No Play.",TRUE,Defense,1,10,26,2,10,26,0.49785028076001003,1,20,36,0.33526707263631383,TRUE,0.1625832081236962
2022_08_GB_BUF,2278,"(8:24) (Shotgun) 26-D.Singletary left guard to GB 20 for 6 yards (31-A.Amos). PENALTY on BUF-73-D.Dawkins, Offensive Holding, 10 yards, enforced at GB 26 - No Play.",TRUE,Defense,1,10,26,2,10,26,0.49785028076001003,1,20,36,0.33526707263631383,TRUE,0.1625832081236962
2022_11_LV_DEN,900,"(15:00) (Shotgun) 4-D.Carr sacked at DEN 34 for -7 yards (49-A.Singleton). PENALTY on LV-68-A.James, Offensive Holding, 10 yards, enforced at DEN 27 - No Play.",TRUE,Defense,1,10,27,2,10,27,0.49807555540442483,1,20,37,0.3354679273638276,TRUE,0.16260762804059725
2022_14_NYJ_BUF,2782,"(3:52) 6-I.McKenzie left tackle to NYJ 20 for 7 yards (4-D.Reed). End-around, handoff from J.Allen. PENALTY on BUF-73-D.Dawkins, Offensive Holding, 10 yards, enforced at NYJ 27 - No Play.",TRUE,Defense,1,10,27,2,10,27,0.49807555540442483,1,20,37,0.3354679273638276,TRUE,0.16260762804059725
2022_16_GB_MIA,3381,"(3:18) (Shotgun) 12-A.Rodgers scrambles left end to MIA 20 for 8 yards (8-J.Holland). PENALTY on GB-71-J.Myers, Offensive Holding, 10 yards, enforced at MIA 28 - No Play.",TRUE,Defense,1,10,28,2,10,28,0.49830083083015786,1,20,38,0.3356688416584483,TRUE,0.16263198917170957
2022_07_KC_SF,2900,"(4:35) 15-P.Mahomes pass incomplete deep right to 84-Ju.Watson. PENALTY on KC-77-A.Wylie, Offensive Holding, 10 yards, enforced at SF 28 - No Play.",TRUE,Defense,1,10,28,2,10,28,0.49830083083015786,1,20,38,0.3356688416584483,TRUE,0.16263198917170957
2022_01_JAX_WAS,2909,"(3:05) (Shotgun) 1-T.Etienne right end to WAS 26 for 3 yards (52-J.Davis; 92-D.Wise). WAS-22-D.Forrest was injured during the play.  PENALTY on JAX-79-L.Fortner, Offensive Holding, 10 yards, enforced at WAS 29 - No Play.",TRUE,Defense,1,10,29,2,10,29,0.49852610694575034,1,20,39,0.33586981546507033,TRUE,0.16265629148068
2022_07_KC_SF,1705,"(3:50) 19-D.Samuel left end pushed ob at KC 27 for 2 yards (22-J.Thornhill). PENALTY on SF-15-J.Jennings, Offensive Holding, 10 yards, enforced at KC 29 - No Play.",TRUE,Defense,1,10,29,2,10,29,0.49852610694575034,1,20,39,0.33586981546507033,TRUE,0.16265629148068
2022_03_KC_IND,3683,"(2:00) (Shotgun) 2-M.Ryan pass short left to 11-M.Pittman to KC 24 for 5 yards (55-F.Clark). PENALTY on IND-69-M.Pryor, Offensive Holding, 10 yards, enforced at KC 29 - No Play.",TRUE,Defense,1,10,29,2,10,29,0.49852610694575034,1,20,39,0.33586981546507033,TRUE,0.16265629148068
2022_08_MIA_DET,1813,"(3:19) (Shotgun) 1-T.Tagovailoa sacked at DET 34 for -5 yards (33-J.Hughes). Penalty on MIA-72-T.Armstead, Offensive Holding, declined.",FALSE,Defense,1,10,29,2,15,34,0.30477135592426785,1,20,39,0.33586981546507033,TRUE,0.03109845954080248
2022_04_DEN_LV,3691,"(1:38) 71-J.Herron reported in as eligible.  28-J.Jacobs left guard to DEN 24 for 6 yards (50-J.Griffith; 22-K.Jackson). Penalty on LV-71-J.Herron, Offensive Holding, declined.",FALSE,Defense,1,10,30,2,4,24,0.7266209257819063,1,20,40,0.3360708487285072,FALSE,0.3905500770533991
2022_10_SEA_TB,321,"(10:31) (Shotgun) 7-L.Fournette left guard to SEA 22 for 8 yards (27-T.Woolen). PENALTY on TB-60-N.Leverett, Offensive Holding, 10 yards, enforced at SEA 28.",TRUE,Defense,1,10,30,2,8,28,0.5799379950995718,1,20,40,0.3360708487285072,TRUE,0.2438671463710646
2022_08_CHI_DAL,3206,"(:52) 32-D.Montgomery left end pushed ob at DAL 21 for 9 yards (55-L.Vander Esch). PENALTY on CHI-70-B.Jones, Offensive Holding, 10 yards, enforced at DAL 30 - No Play.",TRUE,Defense,1,10,30,2,10,30,0.49875138365974214,1,20,40,0.3360708487285072,TRUE,0.16268053493123497
2022_17_CAR_TB,2744,"(1:28) 33-D.Foreman right guard to TB 30 for 1 yard (92-W.Gholston). PENALTY on CAR-79-I.Ekwonu, Offensive Holding, 10 yards, enforced at TB 31 - No Play.",TRUE,Defense,1,10,31,2,10,31,0.4989766608806726,1,20,41,0.33627194139349137,TRUE,0.16270471948718124
2022_03_LV_TEN,2337,"(4:47) (Shotgun) 4-D.Carr pass deep right to 83-D.Waller ran ob at TEN 2 for 29 yards. PENALTY on LV-72-J.Eluemunor, Offensive Holding, 10 yards, enforced at TEN 31 - No Play.",TRUE,Defense,1,10,31,2,10,31,0.4989766608806726,1,20,41,0.33627194139349137,TRUE,0.16270471948718124
2022_05_SF_CAR,1192,"(9:33) (Shotgun) 6-B.Mayfield pass incomplete deep left to 2-D.Moore [56-S.Ebukam]. PENALTY on CAR-79-I.Ekwonu, Offensive Holding, 10 yards, enforced at SF 31 - No Play.",TRUE,Defense,1,10,31,2,10,31,0.4989766608806726,1,20,41,0.33627194139349137,TRUE,0.16270471948718124
2022_18_MIN_CHI,600,"(4:49) 4-D.Cook left end ran ob at CHI 24 for 7 yards (9-J.Brisker). PENALTY on MIN-87-T.Hockenson, Offensive Holding, 10 yards, enforced at CHI 28.",TRUE,Defense,1,10,31,2,7,28,0.6194410966485918,1,20,41,0.33627194139349137,TRUE,0.28316915525510045
2022_10_DEN_TEN,1744,"(4:24) (Shotgun) 3-R.Wilson scrambles up the middle to TEN 28 for 4 yards (39-T.Mitchell). PENALTY on DEN-77-Q.Meinerz, Offensive Holding, 10 yards, enforced at TEN 32 - No Play.",TRUE,Defense,1,10,32,2,10,32,0.4992019385170798,1,20,42,0.33647309340467446,TRUE,0.16272884511240532
